Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [49' 68])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [90' 109])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [133' 152])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [175' 194])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [218' 237])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [49' 79])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [175' 205])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [90' 120])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [133' 163])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [49' 71])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [218' 240])' AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [175' 197])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [285' 309])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [337' 361])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [421' 445])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthenticationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthenticationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthenticationTests.cs' [345' 375])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [374' 404])
Unutilized Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [45' 79])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [105' 139])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [45' 68])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [163' 186])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [206' 229])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [105' 128])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [249' 272])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [45' 69])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [249' 273])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [105' 129])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [46' 65])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [106' 125])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [164' 183])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [207' 226])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [250' 269])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [62' 81])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [60' 79])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [126' 145])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [46' 68])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [62' 84])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [60' 82])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [126' 148])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [106' 128])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [164' 186])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [207' 229])' AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [250' 272])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [319' 348])' ClaimsToDownstreamPathTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs' [135' 164])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [129' 158])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [220' 249])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [350' 372])' ClaimsToDownstreamPathTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs' [165' 187])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [159' 181])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [250' 272])
Duplicate Abstraction,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AuthorizationTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs' [464' 484])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [192' 212])
Feature Envy,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_authorizing_route which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_403_authorizing_route which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_using_identity_server_with_allowed_scope which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_403_using_identity_server_with_scope_not_allowed which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,AuthorizationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\AuthorizationTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_fix_issue_240 which is more interested in members of the type: Steps
Unnecessary Abstraction,Ocelot.AcceptanceTests,BearerToken,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\BearerToken.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: AccessToken' ExpiresIn' TokenType
Unutilized Abstraction,Ocelot.AcceptanceTests,ButterflyTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ButterflyTracingTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Feature Envy,Ocelot.AcceptanceTests,ButterflyTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ButterflyTracingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_tracing_header which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [25' 53])' CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [70' 98])' CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [116' 144])
Duplicate Abstraction,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [25' 55])' CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [116' 146])
Duplicate Abstraction,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [25' 47])' CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [160' 182])' CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [70' 92])' CachingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs' [116' 138])
Feature Envy,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_cached_response which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_cached_response_with_expires_header which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_cached_response_when_using_jsonserialized_cache which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CachingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CachingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_not_return_cached_response_as_ttl_expires which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CannotStartOcelotTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs' [23' 46])' CannotStartOcelotTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs' [66' 89])
Duplicate Abstraction,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CannotStartOcelotTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs' [95' 114])' CannotStartOcelotTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs' [144' 163])' CannotStartOcelotTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs' [123' 142])' CannotStartOcelotTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs' [169' 188])
Feature Envy,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_throw_exception_if_cannot_start_because_service_discovery_provider_specified_in_config_but_no_service_discovery_provider_registered_with_dynamic_re_routes which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_throw_exception_if_cannot_start_because_service_discovery_provider_specified_in_config_but_no_service_discovery_provider_registered which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_throw_exception_if_cannot_start_because_no_qos_delegate_registered_globally which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_throw_exception_if_cannot_start_because_no_qos_delegate_registered_for_re_route which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CannotStartOcelotTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CannotStartOcelotTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_throw_exception_if_cannot_start which is more interested in members of the type: Steps
